County,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities,NewConfirmedCases,NewDeaths,NewOutbreaks,DaysDiff
Cook,Generations At Oakton,2020-08-14,62,13,0.20967741935483872,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-08-21,62,13,0.20967741935483872,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-08-28,62,13,0.20967741935483872,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-09-04,62,13,0.20967741935483872,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-09-11,63,13,0.20634920634920634,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-09-18,63,13,0.20634920634920634,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-09-25,63,13,0.20634920634920634,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-10-02,63,13,0.20634920634920634,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-10-09,62,13,0.20967741935483872,1,1,-1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-10-16,62,13,0.20967741935483872,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-10-23,62,13,0.20967741935483872,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-10-30,64,13,0.203125,2,1,2.0,0.0,1.0,7 days 00:00:00.000000000
Cook,Generations At Oakton,2020-11-06,64,13,0.203125,2,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-05-29,71,16,0.22535211267605634,1,1,,,,
Cook,Generations at Applewood,2020-06-05,71,17,0.23943661971830985,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-06-12,71,18,0.2535211267605634,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-06-19,72,18,0.25,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-06-26,72,18,0.25,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-07-03,80,18,0.225,1,1,8.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-07-10,80,19,0.2375,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-07-17,82,19,0.23170731707317074,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-07-24,82,19,0.23170731707317074,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-07-31,82,19,0.23170731707317074,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-08-07,82,19,0.23170731707317074,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-08-14,82,19,0.23170731707317074,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-08-21,82,19,0.23170731707317074,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-08-28,82,19,0.23170731707317074,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-09-04,82,19,0.23170731707317074,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-09-11,82,19,0.23170731707317074,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-09-18,83,20,0.24096385542168675,1,1,1.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-09-25,83,20,0.24096385542168675,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-10-02,83,20,0.24096385542168675,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-10-09,83,20,0.24096385542168675,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-10-16,83,20,0.24096385542168675,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-10-23,83,20,0.24096385542168675,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-10-30,83,20,0.24096385542168675,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Applewood,2020-11-06,83,20,0.24096385542168675,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-05-29,86,16,0.18604651162790695,1,1,,,,
Cook,Generations at Elmwood Park,2020-06-05,87,17,0.19540229885057472,1,1,1.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-06-12,87,17,0.19540229885057472,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-06-19,88,17,0.19318181818181815,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-06-26,88,19,0.2159090909090909,1,1,0.0,2.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-07-03,88,19,0.2159090909090909,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-07-10,89,19,0.21348314606741567,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-07-17,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-07-24,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-07-31,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-08-07,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-08-14,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-08-21,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-08-28,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-09-04,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-09-11,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-09-18,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-09-25,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-10-02,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-10-09,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-10-16,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-10-23,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-10-30,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Elmwood Park,2020-11-06,89,19,0.21348314606741567,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-05-29,97,25,0.25773195876288657,1,1,,,,
Cook,Generations at Regency,2020-06-05,104,27,0.25961538461538464,1,1,7.0,2.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-06-12,108,27,0.25,1,1,4.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-06-19,113,28,0.24778761061946905,1,1,5.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-06-26,114,29,0.2543859649122807,1,1,1.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-07-03,127,29,0.2283464566929134,1,1,13.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-07-10,129,30,0.2325581395348837,1,1,2.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-07-17,129,32,0.248062015503876,1,1,0.0,2.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-07-24,129,32,0.248062015503876,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-07-31,129,33,0.2558139534883721,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-08-07,129,33,0.2558139534883721,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-08-14,129,33,0.2558139534883721,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-08-21,129,33,0.2558139534883721,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-08-28,129,33,0.2558139534883721,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-09-04,131,33,0.2519083969465649,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-09-11,131,33,0.2519083969465649,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-09-18,131,33,0.2519083969465649,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-09-25,131,33,0.2519083969465649,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-10-02,131,33,0.2519083969465649,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-10-09,131,33,0.2519083969465649,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-10-16,131,33,0.2519083969465649,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-10-23,130,33,0.25384615384615383,1,1,-1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-10-30,132,33,0.25,2,1,2.0,0.0,1.0,7 days 00:00:00.000000000
Cook,Generations at Regency,2020-11-06,133,33,0.2481203007518797,2,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-05-29,100,28,0.28,1,1,,,,
Cook,Glenview Terrace,2020-06-05,110,31,0.2818181818181818,1,1,10.0,3.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-06-12,161,31,0.19254658385093168,1,1,51.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-06-19,180,34,0.18888888888888888,1,1,19.0,3.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-06-26,192,35,0.18229166666666666,1,1,12.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-07-03,192,35,0.18229166666666666,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-07-10,193,35,0.18134715025906736,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-07-17,196,35,0.17857142857142858,1,1,3.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-07-24,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-07-31,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-08-07,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-08-14,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-08-21,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-08-28,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-09-04,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-09-11,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-09-18,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-09-25,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-10-02,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-10-09,196,35,0.17857142857142858,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-10-16,190,33,0.1736842105263158,1,1,-6.0,-2.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-10-23,190,33,0.1736842105263158,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-10-30,190,33,0.1736842105263158,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenview Terrace,2020-11-06,190,33,0.1736842105263158,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-05-29,41,3,0.07317073170731707,1,1,,,,
Cook,Glenwood Health Care & Rehab,2020-06-05,78,3,0.038461538461538464,1,1,37.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-06-12,82,4,0.04878048780487805,1,1,4.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-06-19,84,5,0.05952380952380953,1,1,2.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-06-26,85,5,0.05882352941176471,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-07-03,86,5,0.05813953488372092,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-07-10,88,5,0.05681818181818181,1,1,2.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-07-17,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-07-24,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-07-31,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-08-07,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-08-14,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-08-21,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-08-28,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-09-04,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-09-11,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-09-18,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-09-25,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-10-02,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-10-09,88,5,0.05681818181818181,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-10-16,89,5,0.05617977528089888,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-10-23,89,5,0.05617977528089888,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-10-30,89,5,0.05617977528089888,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Glenwood Health Care & Rehab,2020-11-06,89,6,0.06741573033707865,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-05-29,99,11,0.1111111111111111,1,1,,,,
Cook,Golfview Developmental Center,2020-06-05,107,11,0.10280373831775699,1,1,8.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-06-12,107,11,0.10280373831775699,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-06-19,107,11,0.10280373831775699,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-06-26,107,11,0.10280373831775699,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-07-03,107,11,0.10280373831775699,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-07-10,108,11,0.10185185185185183,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-07-17,108,11,0.10185185185185183,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-07-24,108,11,0.10185185185185183,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-07-31,108,11,0.10185185185185183,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-08-07,108,11,0.10185185185185183,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-08-14,119,11,0.09243697478991596,1,1,11.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-08-21,123,11,0.08943089430894309,1,1,4.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-08-28,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-09-04,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-09-11,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-09-18,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-09-25,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-10-02,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-10-09,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-10-16,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-10-23,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-10-30,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Golfview Developmental Center,2020-11-06,123,11,0.08943089430894309,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-05-29,3,1,0.3333333333333333,1,1,,,,
Cook,Good Shepherd Manor,2020-06-05,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-06-12,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-06-19,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-06-26,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-07-03,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-07-10,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-07-17,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-07-24,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-07-31,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-08-07,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-08-14,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-08-21,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-08-28,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-09-04,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-09-11,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-09-18,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-09-25,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-10-02,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-10-09,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-10-16,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-10-23,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-10-30,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Good Shepherd Manor,2020-11-06,3,1,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-05-29,23,7,0.3043478260869565,1,1,,,,
Cook,Grace Point Place Memory Care,2020-06-05,24,7,0.2916666666666667,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-06-12,24,7,0.2916666666666667,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-06-19,24,8,0.3333333333333333,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-06-26,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-07-03,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-07-10,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-07-17,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-07-24,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-07-31,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-08-07,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-08-14,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-08-21,25,8,0.32,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-08-28,25,8,0.32,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-09-04,25,8,0.32,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-09-11,25,8,0.32,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-09-18,25,8,0.32,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-09-25,26,8,0.3076923076923077,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-10-02,26,8,0.3076923076923077,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-10-09,26,8,0.3076923076923077,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-10-16,26,8,0.3076923076923077,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-10-23,24,8,0.3333333333333333,1,1,-2.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-10-30,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grace Point Place Memory Care,2020-11-06,24,8,0.3333333333333333,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grand Regency of South Shore,2020-10-23,6,0,0.0,1,1,,,,
Cook,Grand Regency of South Shore,2020-10-30,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Grand Regency of South Shore,2020-11-06,6,0,0.0,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-05-29,3,0,0.0,1,1,,,,
Cook,Greek American Rehab & Care,2020-06-05,11,1,0.09090909090909093,1,1,8.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-06-12,15,1,0.06666666666666668,1,1,4.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-06-19,15,2,0.13333333333333333,1,1,0.0,1.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-06-26,27,2,0.07407407407407407,1,1,12.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-07-03,28,2,0.07142857142857142,1,1,1.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-07-10,28,2,0.07142857142857142,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-07-17,28,2,0.07142857142857142,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-07-24,28,2,0.07142857142857142,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-07-31,28,2,0.07142857142857142,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
Cook,Greek American Rehab & Care,2020-08-07,28,2,0.07142857142857142,1,1,0.0,0.0,0.0,7 days 00:00:00.000000000
